FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
46107,SD,Potter County,45.064276,-99.949631,2.7,54722,36,-80.00%
46117,SD,Stanley County,44.415547,-100.749163,2.1,69991,33.1,-50.00%
47023,TN,Chester County,35.416639,-88.605505,60,47508,40.7,-60.00%
47067,TN,Hancock County,36.52142,-83.227453,30.7,30691,42.6,-77.78%
47075,TN,Haywood County,35.58669,-89.282536,35.2,39574,45.1,-50.00%
47083,TN,Houston County,36.285777,-87.705605,42.1,44688,46.1,-87.50%
47085,TN,Humphreys County,36.04044,-87.790625,34.9,48056,46.7,-52.94%
47097,TN,Lauderdale County,35.762951,-89.627732,58.9,38849,44.6,-75.00%
47129,TN,Morgan County,36.138697,-84.639262,42.1,40397,50.3,-52.38%
47133,TN,Overton County,36.34485,-85.283076,50.9,42149,45.2,-50.00%
47135,TN,Perry County,35.659785,-87.877027,19.1,41960,35.5,-75.00%
48005,TX,Angelina County,31.251951,-94.611056,108.8,46653,31.9,-71.15%
48009,TX,Archer County,33.616305,-98.687267,10,61190,33.3,-83.33%
48035,TX,Bosque County,31.900764,-97.637632,18.5,48460,35.7,-66.67%
48047,TX,Brooks County,27.034994,-98.215276,7.7,30116,27.5,-80.00%
48051,TX,Burleson County,30.493487,-96.622091,26.1,53626,39.2,-75.00%
48059,TX,Callahan County,32.29315,-99.372249,15.1,50330,38,-57.14%
48077,TX,Clay County,33.785904,-98.212918,9.9,58356,39.5,-66.67%
48079,TX,Cochran County,33.60844,-102.830449,4,42873,30.9,-75.00%
48083,TX,Coleman County,31.914205,-99.346622,7,39484,34.1,-96.00%
48093,TX,Comanche County,31.951645,-98.549617,14.9,52251,36.2,-88.24%
48097,TX,Cooke County,33.639169,-97.210372,43.9,52047,31.5,-79.78%
48103,TX,Crane County,31.422797,-102.487774,5.6,61987,30.7,-75.00%
48119,TX,Delta County,33.385933,-95.67335,20.4,44410,33.9,-66.67%
48121,TX,Denton County,33.205005,-97.119046,754.3,88384,18.1,-52.67%
48123,TX,DeWitt County,29.082342,-97.361656,22.1,49208,39.2,-94.74%
48145,TX,Falls County,31.25193,-96.934128,23.3,37428,37.9,-66.67%
48147,TX,Fannin County,33.591161,-96.104988,38.1,53111,35.8,-94.77%
48185,TX,Grimes County,30.543231,-95.988082,33.8,49498,35.6,-52.38%
48195,TX,Hansford County,36.272847,-101.35693,6.1,57240,27.9,-75.00%
48219,TX,Hockley County,33.605932,-102.343398,25.2,46764,26.6,-52.63%
48233,TX,Hutchinson County,35.837047,-101.362746,25,54351,33.4,-94.12%
48237,TX,Jack County,33.232277,-98.171902,9.9,48780,39.6,-75.00%
48255,TX,Karnes County,28.907618,-97.860767,19.8,48743,36.6,-75.00%
48263,TX,Kent County,33.18478,-100.76972,0.9,47625,32.7,-55.56%
48281,TX,Lampasas County,31.196731,-98.240889,27.6,55151,28.1,-60.00%
48283,TX,La Salle County,28.351098,-99.096774,4.6,40072,42.5,-71.43%
48287,TX,Lee County,30.321105,-96.976365,26.4,55834,36.8,-70.00%
48289,TX,Leon County,31.300493,-95.995622,15.7,47065,38.8,-50.00%
48291,TX,Liberty County,30.162189,-94.822682,65.3,52577,39.3,-57.95%
48295,TX,Lipscomb County,36.2802,-100.272683,3.5,57332,33.3,-66.67%
48307,TX,McCulloch County,31.205477,-99.359856,7.8,42719,30.5,-50.00%
48333,TX,Mills County,31.494889,-98.594623,6.6,47068,30.4,-60.00%
48351,TX,Newton County,30.786718,-93.73925,15.5,43367,41.7,-80.00%
48357,TX,Ochiltree County,36.278744,-100.815864,11.1,49845,31.4,-62.50%
48365,TX,Panola County,32.163978,-94.305156,29.7,51192,33.5,-75.76%
48369,TX,Parmer County,34.532163,-102.784853,11.7,50539,31.3,-87.50%
48375,TX,Potter County,35.398675,-101.893804,133.3,41912,31.6,-56.90%
48387,TX,Red River County,33.619626,-95.048429,12.4,42233,40.2,-50.00%
48391,TX,Refugio County,28.312496,-97.160479,9.6,44821,36.7,-60.00%
48405,TX,San Augustine County,31.382449,-94.16318,16.7,38826,39,-57.14%
48417,TX,Shackelford County,32.743788,-99.347045,3.7,57126,22.6,-50.00%
48427,TX,Starr County,26.546335,-98.715803,49.8,30490,25,-50.57%
48463,TX,Uvalde County,29.35034,-99.761074,17,39725,26.9,-83.33%
48475,TX,Ward County,31.513069,-103.105113,12.8,53621,35.2,-76.92%
48477,TX,Washington County,30.215075,-96.410272,55.8,54332,32.6,-53.57%
48483,TX,Wheeler County,35.392593,-100.253107,5.9,48018,29.9,-75.00%
48489,TX,Willacy County,26.481092,-97.584224,37.5,33171,36.5,-50.00%
49013,UT,Duchesne County,40.289649,-110.42983,5.7,60767,36.6,-62.50%
49047,UT,Uintah County,40.125887,-109.517748,7.3,63631,35.2,-68.97%
50023,VT,Washington County,44.274953,-72.609475,86.6,61808,27.3,-75.76%
51035,VA,Carroll County,36.732426,-80.728043,63.3,41517,36.3,-51.85%
51037,VA,Charlotte County,37.014091,-78.661424,26.5,41382,43.6,-50.00%
51049,VA,Cumberland County,37.520189,-78.252836,33.8,46300,34.9,-62.50%
51077,VA,Grayson County,36.656303,-81.225337,35.1,37550,39.6,-66.67%
51113,VA,Madison County,38.412059,-78.276961,41.5,60450,35.9,-66.67%
51125,VA,Nelson County,37.790016,-78.879394,31.9,56690,31.5,-69.23%
51141,VA,Patrick County,36.667327,-80.286141,38.3,42862,34.9,-77.78%
51159,VA,Richmond County,37.942894,-76.730561,48.3,49399,38.8,-66.67%
51163,VA,Rockbridge County,37.814517,-79.447754,37.3,53413,33.5,-88.16%
51177,VA,Spotsylvania County,38.182311,-77.65628,304.9,86695,29.6,-62.11%
51197,VA,Wythe County,36.901471,-81.084209,63.3,46345,38.4,-51.92%
51530,VA,Buena Vista city,37.731663,-79.356375,992,43390,39,-80.00%
51600,VA,Fairfax city,38.853183,-77.299025,3616.6,105532,13.2,-50.00%
51690,VA,Martinsville city,36.683527,-79.863648,1261.5,33892,31.2,-71.43%
51770,VA,Roanoke city,37.27783,-79.958472,2279.8,42715,32.7,-52.22%
53043,WA,Lincoln County,47.582718,-118.417668,4.6,53326,28.7,-80.00%
53049,WA,Pacific County,46.556587,-123.782419,22.4,46365,30.1,-58.33%
54001,WV,Barbour County,39.139754,-79.996914,48.6,39776,46.1,-66.67%
54011,WV,Cabell County,38.41958,-82.243392,342.8,39790,33.1,-59.72%
54023,WV,Grant County,39.105988,-79.195064,25,42146,45.3,-54.84%
54041,WV,Lewis County,38.988844,-80.495518,42.5,40691,49.5,-50.00%
54083,WV,Randolph County,38.781087,-79.867783,28.3,40064,48.4,-84.62%
54107,WV,Wood County,39.211679,-81.515928,237.4,45278,34.9,-59.02%
55001,WI,Adams County,43.973763,-89.767223,32.3,43000,42.8,-57.14%
55003,WI,Ashland County,46.546291,-90.665154,15.5,44627,35.6,-77.78%
55005,WI,Barron County,45.437192,-91.852892,53.2,50344,37.1,-54.17%
55051,WI,Iron County,46.32655,-90.261299,7.8,44130,33.8,-50.00%
55061,WI,Kewaunee County,44.500949,-87.161813,60.1,63612,40.8,-75.00%
55065,WI,Lafayette County,42.655578,-90.130292,26.6,60711,38.9,-85.71%
55067,WI,Langlade County,45.259204,-89.06819,22.9,51334,42.5,-50.00%
55077,WI,Marquette County,43.826053,-89.409095,33.8,46964,41.8,-85.71%
55097,WI,Portage County,44.476246,-89.49807,87.4,59032,31.8,-69.57%
55103,WI,Richland County,43.376199,-90.435693,30.7,53050,40.9,-66.67%
55107,WI,Rusk County,45.472734,-91.136745,16.2,48448,41,-50.00%
55123,WI,Vernon County,43.599858,-90.815226,37.6,51692,37.6,-70.00%
55125,WI,Vilas County,46.049848,-89.501254,25,47198,31.1,-66.67%
56005,WY,Campbell County,44.241321,-105.552029,9.6,78112,34,-85.71%
56021,WY,Laramie County,41.29283,-104.660395,34.2,63839,25.8,-65.00%
56025,WY,Natrona County,42.973641,-106.764877,14.1,64714,29,-80.95%
