FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
34029,NJ,Ocean County,39.86585,-74.263027,917,68483,33.9,0.30%
34031,NJ,Passaic County,41.033763,-74.300308,2715.3,71959,34.1,9.56%
34037,NJ,Sussex County,41.137424,-74.691855,287.6,92284,31.4,5.40%
34039,NJ,Union County,40.659871,-74.308696,5216.1,80737,28.7,12.76%
35005,NM,Chaves County,33.361605,-104.469837,10.8,43527,27.8,18.18%
35013,NM,Doña Ana County,32.350912,-106.832182,55,38409,22.6,28.67%
35047,NM,San Miguel County,35.476876,-104.803515,6.2,35292,26.3,23.81%
36001,NY,Albany County,42.588271,-73.974014,581.9,64536,24.1,6.22%
36009,NY,Cattaraugus County,42.244853,-78.681006,61.4,48017,39.4,6.25%
36011,NY,Cayuga County,43.008546,-76.574587,115.7,52945,33,18.18%
36029,NY,Erie County,42.752759,-78.778192,881.4,56375,27.7,14.74%
36035,NY,Fulton County,43.115609,-74.423678,112.1,51388,35.7,42.86%
36037,NY,Genesee County,43.00091,-78.192778,121.9,58925,36.6,5.26%
36051,NY,Livingston County,42.727485,-77.76978,103.5,61027,32.9,19.35%
36053,NY,Madison County,42.910026,-75.663575,112.2,59114,34,30.43%
36055,NY,Monroe County,43.464475,-77.664656,1132.6,60240,24,17.26%
36059,NY,Nassau County,40.729687,-73.589384,4704.8,115301,23,7.62%
36067,NY,Onondaga County,43.00653,-76.196117,600,59786,25.3,13.33%
36069,NY,Ontario County,42.856695,-77.303277,167.6,62930,26.8,15.79%
36071,NY,Orange County,41.40241,-74.306252,459.3,75048,29.7,12.14%
36073,NY,Orleans County,43.502287,-78.229726,109.6,52658,38.8,37.50%
36075,NY,Oswego County,43.461443,-76.209258,128.3,53745,37.6,12.16%
36077,NY,Otsego County,42.629776,-75.028841,62.2,54321,32,2.67%
36079,NY,Putnam County,41.427904,-73.743882,432.9,100887,26.9,19.70%
36083,NY,Rensselaer County,42.710421,-73.513845,244.4,71084,29.1,15.84%
36091,NY,Saratoga County,43.106135,-73.855387,271.1,83210,24.5,14.00%
36095,NY,Schoharie County,42.591294,-74.438172,52.7,57757,36.9,20.00%
36099,NY,Seneca County,42.782294,-76.827088,108.9,54184,34.9,7.41%
36101,NY,Steuben County,42.266725,-77.385525,71.2,54862,37.4,9.52%
36103,NY,Suffolk County,40.943554,-72.692218,1637.4,100075,27.9,8.79%
36107,NY,Tioga County,42.178057,-76.29745,98.6,60309,36.1,34.21%
36109,NY,Tompkins County,42.453281,-76.473712,214,57383,19.4,35.09%
36113,NY,Warren County,43.555105,-73.838139,75.8,56694,31.8,9.76%
37001,NC,Alamance County,36.041974,-79.399935,356.5,50480,27.6,11.38%
37013,NC,Beaufort County,35.482313,-76.842014,57.7,46411,33.6,5.71%
37025,NC,Cabarrus County,35.387845,-80.552868,492.1,69297,25.2,20.71%
37027,NC,Caldwell County,35.957857,-81.530076,176.1,43328,32.5,30.30%
37033,NC,Caswell County,36.393097,-79.332546,55.8,45517,33.3,7.69%
37047,NC,Columbus County,34.260471,-78.636378,62,36862,34.7,45.45%
37051,NC,Cumberland County,35.050192,-78.828719,489.7,46779,25.5,20.19%
37053,NC,Currituck County,36.372174,-75.941224,89.9,64426,27.7,28.57%
37059,NC,Davie County,35.929356,-80.542542,156.1,60801,31.4,10.71%
37065,NC,Edgecombe County,35.917055,-77.602655,111.9,38818,37.3,14.29%
37069,NC,Franklin County,36.088241,-78.28309,123.3,57710,29.5,1.10%
37081,NC,Guilford County,36.079065,-79.788665,756.4,52166,23.8,6.65%
37083,NC,Halifax County,36.251438,-77.644842,75.5,36760,37.8,11.76%
37097,NC,Iredell County,35.806356,-80.874545,277.8,60044,28.1,20.17%
37105,NC,Lee County,35.476075,-79.17222,227,48984,27.2,27.27%
37111,NC,McDowell County,35.682232,-82.048029,102.1,43972,33.5,41.67%
37113,NC,Macon County,35.152959,-83.421901,65.8,46426,30.6,7.14%
37119,NC,Mecklenburg County,35.246862,-80.833832,1755.5,64509,17.4,18.07%
37123,NC,Montgomery County,35.338071,-79.904196,56.5,47757,34.9,8.70%
37147,NC,Pitt County,35.591065,-77.372404,257.9,43303,23.6,2.25%
37171,NC,Surry County,36.415416,-80.686463,138.4,46342,29.3,36.67%
37179,NC,Union County,34.991501,-80.530131,318.7,80428,25,20.90%
37195,NC,Wilson County,35.704125,-77.918982,220.6,44015,31.9,22.39%
37197,NC,Yadkin County,36.158765,-80.665164,114.7,49070,34.7,27.78%
37199,NC,Yancey County,35.889504,-82.30398,57,44756,32.6,9.09%
38003,ND,Barnes County,46.94255,-98.070195,7.4,54984,28.2,33.33%
38015,ND,Burleigh County,46.971843,-100.462001,49.8,72277,23.3,3.12%
38017,ND,Cass County,46.927003,-97.252375,84.9,63885,19.7,33.77%
38101,ND,Ward County,48.216686,-101.540537,30.6,63938,31.1,29.63%
39007,OH,Ashtabula County,41.906644,-80.745641,144.6,46950,44.4,48.15%
39009,OH,Athens County,39.333848,-82.046008,128.6,40416,34.9,23.08%
39017,OH,Butler County,39.439915,-84.565397,788.2,61053,32.8,2.09%
39025,OH,Clermont County,39.052084,-84.149614,436.5,65280,33,2.68%
39035,OH,Cuyahoga County,41.760392,-81.724217,2800,50006,28,0.59%
39041,OH,Delaware County,40.278941,-83.007462,393.2,103536,18.8,4.10%
39045,OH,Fairfield County,39.752935,-82.628276,289.8,67654,33.6,9.00%
39047,OH,Fayette County,39.553845,-83.459327,71.4,47733,47.2,22.22%
39049,OH,Franklin County,39.969447,-83.008258,2186.1,60383,24.8,3.75%
39061,OH,Hamilton County,39.196927,-84.544187,1976.7,57300,26.4,7.17%
39063,OH,Hancock County,41.000471,-83.666034,140.7,61579,36.2,34.15%
39065,OH,Hardin County,40.660415,-83.664077,68.1,49580,48.4,36.36%
39067,OH,Harrison County,40.292318,-81.091565,39.4,50301,48.2,40.00%
39071,OH,Highland County,39.184488,-83.603668,78.8,49161,45.4,41.67%
39079,OH,Jackson County,39.013477,-82.614142,79,44726,41.8,27.27%
39081,OH,Jefferson County,40.399188,-80.76141,170.7,42821,43.4,17.86%
39089,OH,Licking County,40.093609,-82.481251,243.9,66145,34.8,8.18%
39091,OH,Logan County,40.387553,-83.766343,100,61699,49,22.22%
39097,OH,Madison County,39.896607,-83.400885,93.2,61645,41.5,11.11%
39103,OH,Medina County,41.116051,-81.899566,409,76475,31.6,2.37%
39113,OH,Montgomery County,39.755218,-84.290546,1159.5,51071,28.1,14.50%
39117,OH,Morrow County,40.525266,-82.797729,85.8,60452,44.5,15.00%
39123,OH,Ottawa County,41.544467,-83.009253,162.5,58345,35.5,4.35%
39133,OH,Portage County,41.16864,-81.196932,331.2,63689,36.3,10.78%
39135,OH,Preble County,39.737906,-84.645358,99.7,53904,43.6,13.33%
39141,OH,Ross County,39.323763,-83.059585,113.3,49385,42.3,45.16%
39151,OH,Stark County,40.814131,-81.365667,652.9,52310,37.8,1.69%
39153,OH,Summit County,41.121851,-81.534936,1312.6,58890,30.6,13.81%
39159,OH,Union County,40.295901,-83.367042,121.1,84861,34.1,33.33%
39171,OH,Williams County,41.564958,-84.584323,89.4,54581,43.4,31.25%
41013,OR,Crook County,44.163054,-120.371585,7,51348,33,40.00%
41015,OR,Curry County,42.466671,-124.211407,13.7,48788,26.7,13.64%
41023,OR,Grant County,44.496326,-119.014057,1.6,46141,33.3,10.00%
41033,OR,Josephine County,42.385382,-123.597245,50.4,46578,30.9,13.75%
41045,OR,Malheur County,43.1877,-117.603976,3.2,42624,30.3,33.33%
41059,OR,Umatilla County,45.5912,-118.73388,23.6,53917,28.5,33.33%
42003,PA,Allegheny County,40.46892,-79.98092,1675.6,59881,27.8,12.81%
42011,PA,Berks County,40.413957,-75.92686,480.4,62519,37.2,6.51%
42013,PA,Blair County,40.497926,-78.31064,241.7,49244,45.4,2.94%
42015,PA,Bradford County,41.791495,-76.502124,54.6,50978,46.7,37.84%
42017,PA,Bucks County,40.336887,-75.10706,1034.7,88538,28.8,14.29%
42029,PA,Chester County,39.973965,-75.749732,664.7,99224,21.4,36.13%
42033,PA,Clearfield County,41.000249,-78.473749,71.3,46706,49.1,9.16%
42045,PA,Delaware County,39.91667,-75.398786,3040.5,71961,30.5,1.02%
42051,PA,Fayette County,39.914115,-79.644586,172.8,50381,49.2,34.78%
42055,PA,Franklin County,39.926686,-77.724485,193.7,60744,42.7,10.07%
42063,PA,Indiana County,40.651432,-79.087545,107.5,47999,43.7,10.26%
42069,PA,Lackawanna County,41.44025,-75.609587,467.1,52872,36.8,21.35%
42077,PA,Lehigh County,40.614241,-75.590627,1012.5,62139,32.9,25.07%
42081,PA,Lycoming County,41.343624,-77.055253,94.5,53820,39.1,5.56%
42085,PA,Mercer County,41.300014,-80.252786,173.4,48788,43.5,9.26%
42087,PA,Mifflin County,40.61189,-77.620661,113.6,47648,51.8,4.55%
42089,PA,Monroe County,41.056233,-75.329037,279.2,63318,35.4,26.32%
42091,PA,Montgomery County,40.209999,-75.370201,1655.9,90155,23.8,20.50%
42095,PA,Northampton County,40.752791,-75.307447,805.4,68217,34.8,21.20%
42101,PA,Philadelphia County,40.009376,-75.133346,11379.5,46149,33,40.91%
42107,PA,Schuylkill County,40.70369,-76.2178,190.4,48809,46.6,15.29%
42119,PA,Union County,40.962179,-77.055475,142.2,55679,38.8,48.15%
42125,PA,Washington County,40.200005,-80.252132,242.5,63119,38.2,10.34%
42129,PA,Westmoreland County,40.311068,-79.466688,355.4,58398,37.5,26.12%
42133,PA,York County,39.921839,-76.728446,481.1,65238,40.2,12.47%
44001,RI,Bristol County,41.705271,-71.285053,2064,80231,19.9,15.07%
44003,RI,Kent County,41.67775,-71.576314,985.9,69089,28.4,13.89%
44007,RI,Providence County,41.870488,-71.578242,1530.3,56141,30.9,9.71%
45009,SC,Bamberg County,33.203021,-81.053161,40.6,36230,33.2,33.33%
45011,SC,Barnwell County,33.26068,-81.433753,41.2,38131,35.7,37.50%
45013,SC,Beaufort County,32.358147,-80.68932,281.5,65843,22.9,3.41%
45015,SC,Berkeley County,33.2077,-79.953655,161.8,62204,29.7,11.92%
45019,SC,Charleston County,32.800458,-79.94248,382.3,62958,22.7,37.45%
45021,SC,Cherokee County,35.049796,-81.607647,140.9,42542,36.6,25.00%
45023,SC,Chester County,34.689345,-81.161249,57.1,42116,41.2,41.03%
45025,SC,Chesterfield County,34.637018,-80.159227,58.5,39046,40.4,37.14%
45031,SC,Darlington County,34.332185,-79.962116,122.4,37206,35.4,27.91%
45035,SC,Dorchester County,33.082186,-80.404697,238.2,65468,27.7,38.38%
45041,SC,Florence County,34.028535,-79.710233,171.1,47949,33.1,13.92%
45045,SC,Greenville County,34.892645,-82.372077,574.7,61162,24.7,5.47%
45051,SC,Horry County,33.909269,-78.976675,237.5,49082,32.8,16.67%
45053,SC,Jasper County,32.43059,-81.021627,37.8,43125,38.3,10.00%
45059,SC,Laurens County,34.483477,-82.005657,93.2,42099,35,45.24%
45063,SC,Lexington County,33.892554,-81.272853,375.4,60627,28.7,19.07%
45067,SC,Marion County,34.080701,-79.362131,67.6,34365,39,33.33%
45071,SC,Newberry County,34.28973,-81.600053,59.5,48029,36,38.10%
45075,SC,Orangeburg County,33.436135,-80.802913,83.6,37134,32.3,37.50%
45077,SC,Pickens County,34.887362,-82.725368,240.2,48794,30.1,31.19%
45079,SC,Richland County,34.029783,-80.896566,507.9,52611,22.4,19.88%
45089,SC,Williamsburg County,33.626463,-79.716475,36.8,32814,41.9,38.46%
45091,SC,York County,34.97019,-81.183189,332.2,64904,25.9,1.53%
46011,SD,Brookings County,44.376675,-96.797797,40.3,62109,28.6,39.13%
46027,SD,Clay County,42.912997,-96.979795,33.6,46378,21.7,25.00%
46053,SD,Gregory County,43.179094,-99.202158,4.2,40583,34.4,42.86%
46083,SD,Lincoln County,43.27942,-96.722286,77.7,84889,21.7,1.43%
46091,SD,Marshall County,45.737054,-97.580884,5.6,56862,32.4,42.86%
46093,SD,Meade County,44.606792,-102.715864,7.3,59524,30.6,28.57%
46099,SD,Minnehaha County,43.667472,-96.795726,210,60033,27.2,3.61%
46103,SD,Pennington County,44.002349,-102.823802,36.4,58738,28.6,28.81%
46135,SD,Yankton County,43.006607,-97.388339,43.1,56535,33,29.41%
47001,TN,Anderson County,36.116731,-84.195418,222.8,50672,33.1,22.08%
47003,TN,Bedford County,35.51366,-86.458294,95.1,49860,40.6,41.38%
47005,TN,Benton County,36.069253,-88.071212,41.8,38940,46.5,8.33%
47007,TN,Bledsoe County,35.593668,-85.205979,31.7,40195,38.7,27.27%
47011,TN,Bradley County,35.153914,-84.859414,301,50427,32.3,12.12%
47015,TN,Cannon County,35.808394,-86.062404,52,51859,48.5,7.14%
47019,TN,Carter County,36.284744,-82.126593,168.3,39202,39.4,44.00%
47031,TN,Coffee County,35.488759,-86.078219,123.1,49494,38.7,12.24%
47045,TN,Dyer County,36.054196,-89.398306,74.8,44302,37.3,7.14%
47047,TN,Fayette County,35.196993,-89.413803,54.5,59529,33.1,8.00%
47051,TN,Franklin County,35.155926,-86.099203,74,50201,40,5.13%
47063,TN,Hamblen County,36.218397,-83.266071,388,44040,40.3,32.65%
47077,TN,Henderson County,35.653995,-88.387674,53.4,43491,40.2,42.86%
47091,TN,Johnson County,36.453204,-81.861237,61.1,35778,41.9,37.50%
47101,TN,Lewis County,35.523244,-87.496983,43.1,40541,41.3,16.67%
47107,TN,McMinn County,35.424471,-84.619963,121.5,46029,42.6,2.27%
47113,TN,Madison County,35.606056,-88.833424,176.4,46651,34.5,47.92%
47117,TN,Marshall County,35.468387,-86.765886,81.5,51868,42.2,9.52%
47119,TN,Maury County,35.615696,-87.077763,132,57337,35.8,38.24%
47123,TN,Monroe County,35.447666,-84.249786,70,45566,40.2,5.71%
47125,TN,Montgomery County,36.500354,-87.380887,319.6,56102,29.1,15.38%
47131,TN,Obion County,36.358175,-89.150175,58.4,42532,44.8,18.18%
47147,TN,Robertson County,36.52753,-86.869377,139.2,66006,38.9,28.57%
47155,TN,Sevier County,35.791284,-83.521955,151.7,47202,36.4,7.80%
47159,TN,Smith County,36.25565,-85.942078,61,50704,46.9,5.56%
47165,TN,Sumner County,36.470015,-86.458517,303.4,66171,31.1,6.15%
47167,TN,Tipton County,35.500297,-89.763708,133.3,60874,38.5,39.13%
47179,TN,Washington County,36.295665,-82.495037,376.7,49242,28.8,24.14%
47183,TN,Weakley County,36.303523,-88.720785,60.3,42351,38,4.17%
47185,TN,White County,35.927062,-85.455766,68.6,42603,43.4,28.57%
47187,TN,Williamson County,35.894972,-86.896958,314.4,115930,13.5,2.69%
47189,TN,Wilson County,36.148476,-86.29021,199.7,76507,29.9,3.05%
48013,TX,Atascosa County,28.894296,-98.528187,36.8,50594,39.9,34.48%
48037,TX,Bowie County,33.446051,-94.422375,104.6,47339,34.8,8.00%
48095,TX,Concho County,31.318865,-99.863648,4.2,40987,28.1,40.00%
48117,TX,Deaf Smith County,34.940766,-102.607564,12.9,44230,34.2,20.00%
48135,TX,Ector County,31.865301,-102.542507,152.8,60431,30.1,14.29%
48209,TX,Hays County,30.061225,-98.029267,231.7,68180,22.3,28.71%
48213,TX,Henderson County,32.211633,-95.853418,89.9,43337,33.7,33.33%
48215,TX,Hidalgo County,26.396384,-98.18099,493.2,38785,23.2,40.39%
48245,TX,Jefferson County,29.854,-94.149331,287.9,48121,32.6,16.57%
48273,TX,Kleberg County,27.438735,-97.66062,36.4,42605,25.2,26.67%
48285,TX,Lavaca County,29.382578,-96.923633,19.9,51128,41.2,18.75%
48309,TX,McLennan County,31.549493,-97.201472,226.5,48858,27.6,15.67%
48379,TX,Rains County,32.87058,-95.79544,47.6,47572,41.8,25.00%
48451,TX,Tom Green County,31.401583,-100.461355,72.4,51393,30.5,28.57%
48457,TX,Tyler County,30.769579,-94.379449,23.5,44041,44.2,19.05%
48465,TX,Val Verde County,29.884961,-101.146646,15.5,44276,23.8,42.11%
48469,TX,Victoria County,28.79637,-96.971198,98.4,51646,30.4,6.67%
48499,TX,Wood County,32.783588,-95.382166,65,48384,34.2,11.76%
49003,UT,Box Elder County,41.476021,-113.052922,8.7,62689,30.9,15.15%
49015,UT,Emery County,39.009028,-110.721111,2.5,54213,33.9,20.69%
49019,UT,Grand County,38.974326,-109.57345,2.5,50750,28.4,15.00%
49027,UT,Millard County,39.09454,-113.525014,1.9,58644,31,20.00%
49039,UT,Sanpete County,39.380588,-111.570451,17.5,52910,27.7,20.00%
49041,UT,Sevier County,38.746825,-111.81193,10.9,54339,33.1,8.33%
49043,UT,Summit County,40.87206,-110.968486,19.4,105374,15,43.18%
49045,UT,Tooele County,40.467692,-113.124015,8.4,73584,30.3,6.90%
49049,UT,Utah County,40.120409,-111.668667,257.8,75296,16.3,5.97%
49057,UT,Weber County,41.270355,-111.875879,401.4,68106,29.4,8.44%
50007,VT,Chittenden County,44.460676,-73.070525,291.7,74240,19.2,0.93%
50019,VT,Orleans County,44.828442,-72.25163,39.3,48688,38.3,2.86%
50021,VT,Rutland County,43.580844,-73.038196,66.3,51723,35.1,26.09%
51003,VA,Albemarle County,38.024184,-78.553506,137.3,80392,16.6,45.83%
51011,VA,Appomattox County,37.370725,-78.81094,44.9,51131,34.5,22.22%
51019,VA,Bedford County,37.312408,-79.527947,91.2,61186,31.3,8.11%
51023,VA,Botetourt County,37.553193,-79.805318,61.2,71874,32.3,3.23%
51041,VA,Chesterfield County,37.378434,-77.585847,747.1,80734,23.4,16.73%
51047,VA,Culpeper County,38.48593,-77.956476,123.1,72111,30.2,41.67%
51057,VA,Essex County,37.93948,-76.941871,43.4,50785,37.7,44.44%
51059,VA,Fairfax County,38.833743,-77.276117,2766.8,122035,12.8,44.30%
51061,VA,Fauquier County,38.744103,-77.821585,100.7,93462,26.8,25.00%
51063,VA,Floyd County,36.931438,-80.350309,40.2,48315,33.5,20.00%
51067,VA,Franklin County,36.99235,-79.883959,81.3,53522,34.8,5.88%
51069,VA,Frederick County,39.203637,-78.263916,189.4,77684,32.6,16.67%
51073,VA,Gloucester County,37.403541,-76.523505,169.2,70938,33.2,3.85%
51085,VA,Hanover County,37.760166,-77.490992,213.1,91028,25.6,12.50%
51087,VA,Henrico County,37.437521,-77.300333,1313.4,68581,21.7,27.03%
51095,VA,James City County,37.324427,-76.778319,470.4,86541,18.7,10.20%
51105,VA,Lee County,36.702162,-83.130334,58.8,34796,33.9,14.29%
51117,VA,Mecklenburg County,36.687256,-78.368959,52.3,44832,31.8,5.00%
51153,VA,Prince William County,38.702332,-77.478887,1195,106200,20.7,43.06%
51155,VA,Pulaski County,37.063385,-80.713444,109,50834,32.7,13.64%
51161,VA,Roanoke County,37.331077,-80.19011,368.7,68734,25.5,17.39%
51171,VA,Shenandoah County,38.856204,-78.573987,82.5,55283,38,3.23%
51187,VA,Warren County,38.908187,-78.207131,176,65635,36,15.79%
51193,VA,Westmoreland County,38.109191,-76.80417,76.1,51414,32.6,33.33%
51199,VA,York County,37.220914,-76.395533,624.8,86317,18.1,46.55%
51510,VA,Alexandria city,38.818343,-77.082026,9314.3,99425,12,46.58%
51540,VA,Charlottesville city,38.037658,-78.485381,4246.3,56997,18.7,16.00%
51550,VA,Chesapeake city,36.679376,-76.301788,652,78846,25,10.16%
51610,VA,Falls Church city,38.883787,-77.174639,6169.8,137551,5.5,33.33%
51670,VA,Hopewell city,37.29101,-77.298944,2197.9,42568,36.4,2.94%
51700,VA,Newport News city,37.075978,-76.521719,2630,50283,28.6,16.36%
51710,VA,Norfolk city,36.923015,-76.244641,4486.3,48519,25.6,9.88%
51750,VA,Radford city,37.120036,-80.557048,1662.2,39254,23.5,40.00%
51760,VA,Richmond city,37.531399,-77.476009,3414.7,48747,22.3,17.14%
51790,VA,Staunton city,38.158056,-79.061501,1188.8,47319,29.6,9.09%
51820,VA,Waynesboro city,38.067157,-78.90142,1396.8,47117,32.8,33.33%
53005,WA,Benton County,46.228072,-119.516864,103,69212,24.3,29.33%
53033,WA,King County,47.493554,-121.832375,912.9,94822,15.2,18.47%
53039,WA,Klickitat County,45.869509,-120.780117,10.9,56503,25.5,20.00%
53047,WA,Okanogan County,48.550971,-119.691035,7.8,48345,30.1,8.70%
53051,WA,Pend Oreille County,48.543877,-117.232183,9.3,49750,30.2,33.33%
53053,WA,Pierce County,47.040716,-122.144709,476.3,75022,27.5,31.14%
53061,WA,Snohomish County,48.054913,-121.766412,341.8,87096,23.8,26.97%
53065,WA,Stevens County,48.390648,-117.854897,17.6,51183,34.5,28.57%
53071,WA,Walla Walla County,46.254606,-118.480374,46.3,57329,20.6,40.00%
54005,WV,Boone County,38.022838,-81.713314,49.1,38110,50.6,41.18%
54021,WV,Gilmer County,38.915865,-80.849409,25.7,38173,44.2,33.33%
54031,WV,Hardy County,39.010818,-78.843641,24.1,43573,46.4,36.84%
54033,WV,Harrison County,39.279199,-80.386487,166.1,47942,38.3,28.12%
54061,WV,Monongalia County,39.633645,-80.059074,267.1,51070,28.8,32.35%
54065,WV,Morgan County,39.554835,-78.257314,76.6,49487,39.9,20.00%
54069,WV,Ohio County,40.098932,-80.620728,420,48689,34.8,16.00%
54103,WV,Wetzel County,39.596574,-80.634394,46.3,44685,50.7,33.33%
55009,WI,Brown County,44.473961,-87.995926,468.2,62097,30.2,17.37%
55025,WI,Dane County,43.067468,-89.417852,407.7,71789,17.9,4.04%
55035,WI,Eau Claire County,44.726355,-91.286414,154.8,60111,25.3,16.67%
55041,WI,Forest County,45.666882,-88.773225,9.2,45156,38.6,25.00%
55055,WI,Jefferson County,43.013807,-88.773986,150.4,65831,33.8,38.71%
55069,WI,Lincoln County,45.338319,-89.742082,32.7,56645,38.5,16.67%
55073,WI,Marathon County,44.898036,-89.757823,86.8,63442,34.5,4.35%
55079,WI,Milwaukee County,43.017655,-87.481575,3926,49771,28.2,30.64%
55085,WI,Oneida County,45.713791,-89.536693,32.3,53805,32.4,5.88%
55089,WI,Ozaukee County,43.360715,-87.496553,370.7,83014,20,17.78%
55113,WI,Sawyer County,45.864913,-91.14713,13.2,46490,34.5,20.00%
55115,WI,Shawano County,44.789641,-88.755813,47,56022,44.5,4.35%
55119,WI,Taylor County,45.211656,-90.504853,21.2,56981,45.1,12.50%
55127,WI,Walworth County,42.66811,-88.541731,184.2,64234,31.6,14.67%
55131,WI,Washington County,43.391156,-88.232917,306.2,75799,30.3,16.07%
55133,WI,Waukesha County,43.019308,-88.306707,709.4,87333,23.1,37.82%
55135,WI,Waupaca County,44.478004,-88.967006,70.1,58648,42.8,16.13%
56039,WY,Teton County,44.049321,-110.588102,5.3,99087,13.2,43.33%
